YSTZ,YSHZ,SJLTZ,SJLHZ,第四季度营收变化,第四季度利润变化,市盈率,市净率,股价变动,市净率百分位,市盈率百分位,label
-8.684356766,8.954,8.94,-44.9975,-0.195670527,-1.443203009,41.4,1.850136993,-0.155266226,0,0.918999152,0
-21.04624737,34.2897,-38.76,-7.0992,0.102609159,-0.291977407,26.92950217,2.77695822,-0.338210047,0.234732032,0.301204819,1
4.442860997,38.2028,107.8,-150.3638,0.13233657,-0.918180824,27.43161094,3.549744829,0.081609359,0.442768412,0.06433008,0
-38.79500363,3.8657,109.67,176.0643,-0.340588348,-1.055146662,22.49443207,2.274418731,1.004725898,0.656976744,0.212432916,0
79.19689586,-19.807,3131.98,-67.3811,0.763936914,3.754782738,5.708955224,2.288950182,0.237006237,0.068325601,0,0
14.5531642,21.1379,1.23,-43.4976,0.091538007,-0.311501661,24.36585366,2.009512425,0.143145161,0.354948805,0.361774744,0
6.78456234,22.1484,-1.5,60.0523,0.111124216,-0.228370857,18.26530612,3.799962251,-0.308753218,0.334925944,0.00621118,1
4.797303029,9.4487,-16.04,-98.2008,0.097970846,-0.977027513,9.916666667,1.169944414,0.456859697,0.034573304,0.290153173,0
12.84898708,20.0296,20.51,-21.2098,0.166102612,0.20282859,66.71087533,3.971368688,0.495324577,0.410741688,0.355498721,1
-16.34270195,-5.5563,44.15,-7.3896,-0.147197789,-2.455718664,31.4,1.416908182,0.181297026,0.16709733,0.021963824,1
9.479914222,-12.6887,-48.69,-244.0494,0.041535342,-2.880864693,277.6666667,5.142909577,-0.144684029,0.778215223,0.159667542,1
8.092165295,20.4832,101.06,-0.3087,0.40164581,-2.986241755,54.26023778,4.66289455,0.586639795,0.497097844,0.282338308,1
2.704576121,-76.246,-69.99,-446.0201,-0.753554731,-0.494581665,114.3737166,2.216264009,-0.22490226,0.016042781,0.518716578,0
35.6520902,22.7156,61.27,10.9208,0.500536756,1.982430247,21.49019608,3.598800065,-0.069128508,0.391705069,0.098449937,0
-2.615279748,15.8831,-6901.58,-646.3309,0.120999047,-21.3461815,-6.208333333,4.328835103,-0.031419285,0.509847807,0,1
-15.02659386,6.6972,-22.51,-71.8593,-0.03863368,-0.256564241,24.77777778,0.893670522,-0.017930167,0,0.26252588,0
0.845304524,59.0725,-17.75,112.2803,-0.131667034,-0.26836631,3.560693642,0.578009528,-0.226454584,0,0,1
-3.241948065,-1.7803,-13.01,-27.9334,-0.006361151,-0.314989909,16.13513514,1.535562153,-0.009167786,0.072549852,0.033941451,0
21.33696012,19.9476,122.5,-3.3059,0.109533424,-1.061875714,142.3,5.125338286,0.495176235,0.447580645,0.591397849,0
-1.316141844,72.5261,-7.59,49.1201,0.028003868,-0.079160845,38.37931034,2.692745574,0.023560324,0.300929839,0.945054945,1
8.557498824,9.3831,40.98,-81.1733,0.558634575,-0.63750627,58.36842105,2.605574431,0.281887627,0.279949023,0.483432455,1
1.066848233,28.9681,0.78,1186.142,0.298397705,7.253229472,139.4265233,1.013441839,-0.201659677,0.131223825,0.405770126,1
21.30762237,22.3052,6581.02,-87.6315,0.269963168,-1.579081528,2.88185654,5.801320476,1.005172655,0.895369546,0,0
9.569001379,52.2554,34.63,125.6711,0.700172931,1.024516571,26.5,1.919184947,0.060505002,0.138152267,0,0
62.80101936,1.8484,21.84468803,-6336.0199,0.851337468,-0.460838141,-26.42307692,4.409634526,0.264484635,0.311562224,0,1
-16.09657704,11.423,113.12,3098.2228,-0.311986892,2.046982974,24.81540931,1.998100899,-0.10621077,0.28559286,0.018699533,1
-16.96340502,-2.4306,72.65,-6742.405,0.303008317,-0.756665508,-10.27536232,1.504560427,0.320063835,0.166002656,0,1
-28.9277314,-10.6182,100.71,-137.9243,-0.116078542,-0.99652401,630,6.849045344,1.418004187,0.758967629,0.901137358,0
-28.18298661,33.5541,-1276.73,-7643.837,-0.252429268,-7.719464532,-8.710526316,4.167812119,-0.31712349,0.374407583,0,0
-15.92842061,-6.5708,-88.18,-682.9107,-0.276157511,-9.022014757,301.0989011,3.254901923,-0.16397333,0.132920438,0.822296332,1
-5.232937284,65.6154,36.94,104.4324,0.009244179,1.210777861,73.5,1.567117552,0.097014925,0.148262209,0.841179059,1
-38.01786366,123.6404,-122.07,-2275.1779,218.3529333,-1.192799181,-18.48806366,-20.84068412,1.443377534,0,0,0
30.58367108,-7.2884,49.87,105.4014,-0.103792237,2.264904186,29.625,2.934242839,-0.002548099,0.060256978,0.022596367,1
-12.9336998,-7.3495,-26.24,-57.5027,-0.254799043,-0.766074941,45.76923077,4.157051253,-0.467989162,0.749579832,0.362605042,0
-60.75888954,338.2031,-362.92,140.1393,-0.095297625,0.912491031,-9.992193599,9.295501358,-0.076562359,0.945103206,0,0
69.73269054,23.1618,23.17,1371.4151,1.146621603,0.023095968,120.2,4.093530295,-0.18085348,0.568192116,0.31807884,0
3.8086277,115.958,290.58,5179.1751,0.12848542,17.21731163,82.48587571,1.569236066,-0.50165789,0.167151767,0.526819127,0
-35.2730108,91.5613,-116,-137.487,-0.274046678,-1.174904897,-179.3333333,9.58697337,0.017013233,0.825458052,0,0
53.3128687,-49.0433,47,64.9529,-0.421669986,0.336346026,7.129798903,1.109438048,0.046539781,0,0,0
-16.61783056,-14.3701,159.88,-24.3477,-0.386948491,-1.208656639,49.67159278,3.446732317,0.085113321,0.614552606,0.032448378,0
105.5209979,79.038,187.56,11.063,1.014773198,0.167732949,26.8372093,7.383152507,0.12178864,0.692951542,0,0
1.799486152,2.7881,-29.28,-1011.3914,-0.039050013,3.434830161,29.31034483,2.115524452,-0.108057464,0.059296908,0.293943244,0
15.71006019,16.7783,249.01,66.9116,-0.030307863,0.907700888,22.875,5.863705628,0.02098831,0.821428571,0,1
29.09611478,-0.3605,112.65,-49.3503,0.138072276,4.263738637,34.02985075,1.822276287,0.347024898,0.187059311,0.09166321,0
-37.03562308,-26.4782,9.63,-46.6242,-0.407218715,0.934038008,14.120099,1.754470472,0.170867195,0.080672269,0.113445378,0
-4.827041576,25.9439,28.96,4.6898,0.18198594,0.437403697,22.34782609,1.586557039,-0.218731905,0,0.021148036,1
0.822533241,11.2278,18.98,-28.4586,0.086206085,0.12824608,16.75862069,1.656628988,0.202023609,0.098786828,0,0
-4.662930367,102.4285,-44.06,849.6372,0.10330295,0.399475894,483.2167832,3.716596347,-0.128782421,0.256880734,0.845704754,0
8.198624172,19.0308,8.73,-9.1688,0.38307284,-0.000596432,16.125,1.405042918,0.11405072,0,0.106923751,0
29.22968423,95.599,66.48,173.4243,0.637553216,0.816755921,76.671875,8.615918926,0.417486279,0.447614991,0.186115843,1
-22.38224477,1045.5035,-449.21,-833.8041,0.022041575,-4.2814059,-14.00255754,5.441580749,0.42731652,0.642825801,0,1
2.263349065,26.3796,2.81,-11.875,-0.035739658,-0.405540833,6.701986755,1.155059404,-0.175837405,0,0.003359933,0
-22.64114563,-31.8219,-2687.64,-570.671,-0.541679728,7.467913961,-4.336877448,2.191947729,-0.464990138,0.187021181,0,0
1.210494916,62.7681,22.42,-25.9929,0.059516131,-0.177860263,17.11940299,3.475369952,0.27964705,0.043153527,0.054356846,1
20.02160306,64.0303,14.07,30.886,0.337274691,0.43540688,27.24390244,6.001228844,0.102458053,0.986655546,0.954962469,0
20.76165028,21.0375,136.33,-1.8435,0.36074358,3.708371222,81.56779661,9.033244603,1.220040114,1,0.980753138,0
-4.155305586,-0.8465,-33.98,-45.5186,-0.039451893,-0.273116481,42.25,1.413171035,-0.146772449,0.002270663,0.202997275,1
-55.59371842,-7.5119,110.47,-98.3411,-7.840005341,-1.000258646,12.57894737,3.348109555,0.314218382,0.616616183,0.03894418,0
30.13763532,-1.015,-417.13,75.0846,0.066124841,-1.58548713,-22.85185185,39.18518479,-0.249217754,0.951433858,0,0
-4.535839481,9.372,92.96,-177.709,0.513081335,-0.551897481,117.75,1.308069963,0.32374197,0.079722704,0.902512998,1
11.62556738,3.999,-23.72,-198.322,0.381041691,-0.249925812,187.0833333,3.438532564,0.396971672,0.394671107,0.90632806,0
6.835557018,-0.705,117.75,-42.8064,0.081304019,116.3404061,37.38095238,2.106263121,-0.042237974,0,0.182051282,0
-3.896668671,6.165,118.11,633.0662,0.16962742,-1.476130818,0,0,-1,0,0,1
-15.92967725,110.5055,-21.79,407.5226,-0.285982923,-0.269706525,19.83780412,1.150426668,0.067114094,0,0.216115702,1
13.30688654,156.8245,3.62,560.5226,0.323858979,0.163497035,93.45454545,3.203957917,-0.208053832,0.044270833,0.39453125,0
-30.09638723,3.8518,-4.11,32.5638,-0.209622036,-0.738546219,-8,5.790261538,0.221295702,0.742016807,0,1
13.78125454,42.9599,91.52,-41.9134,0.306826816,-0.42076271,13.28947368,1.470844806,-0.010450686,0.020116227,0.056325436,0
19.69792372,9.0136,64.03,21.7763,0.283856826,1.170667108,35.1589404,8.533866476,0.41082456,0.904939809,0.616853466,1
-62.83103567,35.3119,-56.09,-131.5186,-0.548822685,3.872030838,33.9,0.684438527,-0.089641944,0.073828287,0.781003733,1
13.26550325,5.9392,36.25,-45.0986,0.244121936,0.070298817,32.04109589,3.249678292,-0.245947191,0.112378538,0.109421208,0
10.6248138,10.9407,84.12,-17.4573,0.196607245,4.086827427,38.51724138,2.018865847,0.630203628,0.115282686,0.118816254,1
22.92381799,-1.2946,43.56,23.2942,0.21818118,0.669286486,16.6,1.686750566,0.131892747,0.491451118,0.182376151,0
5.242611405,14.4495,11.38,-21.5071,0.051518362,-0.081290443,31.89576547,5.225185936,0.225809528,0.102023957,0.017761256,1
3.893203664,51.1393,-83.85,1555.1731,0.060563469,2.033540001,543.3333333,3.618767344,-0.23540843,0.875437063,0.888986014,1
-13.15481721,-9.9958,-474.93,-11322.4803,-0.101662003,-253.6422142,-21.12121212,2.941169099,-0.084099869,0.152059597,0,0
1.037984812,22.3746,7.13,14.2591,0.128713689,0.185841231,21.14649682,2.883534525,0.684871919,0.262281432,0.385095754,1
0.386889837,9.1392,5.25,-68.7867,0.158873373,-0.713994333,16.82660121,1.162627186,-0.074792567,0.11506368,0,0
-5.590141826,9.978,-50.12,-50.4443,-0.106660972,-0.830586114,15.88460836,3.41162058,0.156963735,0.395056375,0.00650477,1
13.85826185,7.9382,-2.12,-26.9851,0.097289959,-0.28437113,21.05809129,2.496816802,-0.10315568,0.28241123,0.215937242,0
33.906815,-18.1631,-12.77,-170.2392,0.172948149,-1.82820214,41.14285714,2.436283752,-0.243006446,0.236600676,0.309512313,1
2.300409444,8.9228,18.7,-62.17,0.154172468,1.738066594,14.16613007,1.418958928,-0.130434783,0.003872633,0.034853701,0
-36.80101077,-20.1678,105.75,575.4841,-0.535640877,-2.052858917,214,0.922671793,-0.011003521,0.085215168,0.861951427,0
192.2541899,307.4335,-68.24,161.7665,4.536047412,-1.638650966,-224.6376812,63.29723578,0.18556701,0.530876494,0,0
-23.60825147,27.2048,-5446.25,-3813.7324,-0.120900187,-77.29439804,-1.340298507,0.695852765,-0.251904157,0.050201703,0,1
7.282969551,52.6986,-1048.38,-317.2127,-0.022915836,-1.47728428,-16.11111111,0.652971468,-0.390085128,0,0,0
26.69729922,-7.8233,53.01,-53.6563,0.365121443,0.901377117,51.0625,9.713230456,0.937111889,0.992106356,0.91898629,0
171.4264234,6.9782,690.54,-92.4686,0.053564329,-0.772647197,15.44,2.776684777,0.689806129,0.272102161,0.025049116,0
-18.4587883,-17.917,-799.6,-1444.6445,-0.287615348,196.2032488,-6.710691824,1.486070515,-0.402575588,0.010034904,0,1
55.09414999,256.5612,222.37,1730.9468,0.8278813,3.460441973,7.875,1.07900418,0.427441108,0.291405551,0,0
-22.08021386,0.3732,-227.42,-6766.1959,-0.24328227,1.420054513,-3.172804533,6.492926858,-0.440646871,0.946464646,0,1
-25.11114953,11.5243,-234.27,-762.9898,-0.043982639,13.31761317,-16.52830189,2.024035537,-0.286893825,0.081953291,0,0
11.68361573,-3.0297,54.29,-24.7718,0.187409219,0.982918569,15.75824176,2.890582675,0.925570689,0.526139691,0,0
-3.373486943,36.9496,13.79,-32.9114,0.141580164,-0.329525689,49.50848972,2.072354025,-0.381035655,0.076345984,0.600617829,0
23.54398166,17.5454,139.99,-63.855,0.307205984,-0.431971785,30.47155305,3.723733849,-0.313131059,0.640034364,0.423109966,1
3.055269098,96.343,1.89,125.0925,0.057216371,-0.074184064,14.35483871,2.117321044,0.268236412,0.096209913,0.136193253,1
17.99060991,53.667,34.55,7.3453,0.736402933,1.059399365,24.31578947,1.365641044,-0.227312391,0.437793929,0.018383925,1
39.8061989,-11.9645,264.08,-86.3373,0.025123654,0.866654058,100.862069,2.166334667,-0.161147149,0.271790468,0.515242593,1
7.969942824,156.4707,-215.87,-1118.733,0.20908908,-3.72916906,-22.80590717,2.272266643,0.096084206,0.190913485,0,1
18.0373139,132.5206,-45.15,666.8562,1.316605242,2.774404692,105.9813084,2.202897362,0.35107228,0.339097427,0.795023197,1
1.980756878,4.2824,145.58,22.9716,0.131438822,-1.160476556,32.5,2.569851952,0.28611809,0.267593763,0.239359461,0
7.708857787,7.5903,84.34,-15.8492,-0.007194636,0.690186771,21.4939759,2.545709491,-0.170765179,0.290972831,0.163014899,0
-32.0527685,64.1733,-1035.18,-16.377,-0.58565829,-3.677045558,-16.88235294,1.526251677,-0.132056452,0.146859083,0,1
9.585743372,73.5651,7.96,73.1711,0.210433263,0.024902366,75.54545455,4.471152715,0.188234093,0.441051739,0.490245971,0
-13.1512643,26.1489,-43.9,-22.0483,-0.15461372,-0.33960125,93.55555556,3.02616485,0.792034053,0.364502165,0.726406926,1
-32.35941594,4.1661,-13151.2,-20011.1953,-0.31076364,39.63360747,-2.91331546,1.029621365,-0.443233572,0.000452899,0,0
33.8233641,46.6445,64.42,4454.3578,-0.034707331,6.733595591,42.33333333,3.223276459,0.476060134,0.489323035,0.237619264,0
10.71064702,11.767,128.2,552.7437,0.634216918,-1.051703958,34.18928833,1.847908365,-0.179715004,0.089227924,0.171521036,1
37.25127811,15.4131,26.39,-5.8944,0.328211787,0.163711244,55.91463415,7.402604713,0.991746308,0.751071123,0.62596401,0
14.19289044,11.4623,0.64,19.9289,0.330028625,1.328971682,19.2195122,2.486502645,0.540638674,0.408010563,0.141285211,1
-2.228139979,10.0125,-23.95,-146.8302,0.042432897,0.235994889,52.45454545,1.080647411,-0.404013575,0.133787814,0.513421389,0
22.1449067,60.5723,10.86,-117.4245,0.147519735,-1.77653604,52.3125,2.121019308,-0.404774805,0.006493506,0.396969697,0
-47.46090221,86.9272,-630.86,-924.7921,-0.470204639,-299.9165062,-12.42105263,0.94798022,-0.100707676,0.023492908,0,1
5.658469238,6.678,112.89,-31.3934,0.303183733,-1.230609962,260.75,5.719128741,1.539183863,0.529741379,0.794396552,1
19.27830019,42.3566,117.76,29.244,0.369724232,-4.094504467,19.91397849,2.423057948,-0.196346655,0.057089378,0.003743566,0
37.61609674,20.2826,281.02,-19.7695,0.733271952,1.239268416,16.95833333,3.100191028,-0.040040434,0.320746528,0.053819444,0
-6.307081315,-17.6935,47.13,71.93,0.468374245,2487.831011,42.85714286,0.984010274,0.222293402,0.36951802,0.118541033,1
34.60366951,-45.123,35.39,423.5508,-0.282114524,1.022807506,37.64367816,2.185719349,-0.176717043,0.043617998,0.006427916,1
-3.617615574,20.5165,18.14,201.6464,-0.244556911,0.277356285,71.96551724,2.984975178,0.749580838,0.401937046,0.501210654,0
-10.92365527,0.0613,-47.43,-130.8907,-0.143576005,-1.252268266,23.08690013,1.079742064,-0.209975695,0,0.29379015,0
15.18860915,-2.7514,8.98,-43.0375,-0.066869086,-0.243057991,11.55263158,1.268767056,0.227399814,0.080182232,0.001366743,0
-0.953014463,8.6067,19.73,16.7077,0.076379879,-0.237582043,6.090909091,0.781458372,-0.020667131,0,0,0
-5.283463465,16.4855,39.32,138.0748,-0.004429063,1.749542458,75.96948506,3.582904353,-0.478621291,0.683384213,0.352812909,1
-14.72957668,83.9716,-47.39,196.0777,-0.056751042,-2.551573744,68.83333333,1.735065761,-0.066314996,0.111589832,0.833261525,0
15.21863188,22.4988,-723.64,-784.4075,0.415054799,-23.44119212,-9.509433962,1.987464355,0.18881276,0.246307766,0,0
27.84838119,8.2456,30.54,10.0032,0.483085611,0.89245285,48.14139111,6.362571401,-0.048784884,0.662026968,0.342322749,1
-18.3277762,20.4569,-20.3,-937.6165,-0.065060943,-3.276968606,26.46666667,1.237990387,-0.037019925,0.040843215,0.205533597,0
23.4369526,3.8639,19.04,-11.3317,0.340975157,-0.074753118,11.21428571,1.214701948,0.142015933,0.155691234,0.034888792,1
24.04771971,-22.3426,41.19,-48.0719,0.249923137,-0.35315751,66.66293268,5.844463336,0.738364167,0.840119166,0.635054618,1
-25.46661859,11.1484,-546.77,-946.4469,-0.347993523,4.502201757,-10.68975386,1.337703285,-0.009112406,0,0,1
8.072192385,59.8753,26.23,60.9486,0.087088451,0.474348525,45.25,2.063902994,-0.040090915,0.447572816,0.376213592,0
66.47082522,67.7252,100.83,-120.287,0.891154306,-1.262207138,107.3333333,6.866436353,-0.066537824,0.594321463,0.346005775,0
17.16987745,74.6523,103.9,1420.3094,0.926772722,-1.133397235,94,1.487174648,-0.141365811,0.245706107,0.540076336,0
-39.15220471,-0.4572,-70.51,37.5181,-0.445527215,-0.392073035,30.50686878,1.154789772,-0.225151705,0,0.834345186,0
-12.84849956,37.2559,-50.91,150.6575,-0.044537071,-0.825496995,41.75,4.718303466,0.444799699,0.935273675,0.104257168,0
-6.645770129,8.3232,-11.57,9.8113,0.026192543,12.90387492,37.05172414,2.290321144,0.006939176,0.329684764,0.602889667,1
20.52,-0.466,61.54,-64.4547,0.217204978,-4.141043744,18.87576553,1.150351945,0.006274292,0,0,0
60.11798849,20.8302,138.27,351.8938,1.005198542,-1.280606084,345,4.645639518,0.037024667,0.233856894,0.630890052,0
51.70590736,-5.9516,57.51,31.0908,0.442658497,0.448353788,14.46153846,2.240388921,0.280017292,0.308770344,0.018535262,1
77.97951153,-40.8466,104.51,-121.4175,0.700861927,-0.994536302,93,0.909608206,-0.180250383,0.042523364,0.621495327,0
184.3589566,-29.2696,264.68,-214.5006,1.067804208,-1.826523156,15.35714286,1.974854124,-0.086263597,0.121185316,0,0
-10.74482864,19.4677,-76.87,-229.8506,-0.157597348,-2.035651293,119,0.522617066,-0.185757729,0,0.942920354,0
18.92314195,21.4224,54.19,-53.2838,0.064787062,1.068570003,17.5106383,1.658185514,-0.037694878,0.321428571,0.04406308,0
6.071237467,6.674,78.66,-20.8939,-0.025023576,0.051113231,38.48571429,6.157757715,0.242674516,0.912190565,0.319943951,1
18.03691901,220.0574,16.82,714.4618,0.462704154,0.243574466,38.33333333,5.202721875,-0.132843841,0.337548638,0.044747082,0
8.221383711,-3.4862,15.97,-102.2072,0.126218136,-1.221079007,15.77083333,1.021608398,0.007159149,0.072003578,0.041144902,0
-18.18236726,16.0884,302.97,205.582,0.075990227,-12.91167829,33.89095415,1.997179067,0.360696517,0.238430584,0.241448692,1
1.20356291,20.3974,112.01,1.6532,0.16384965,-0.002597873,6.3125,1.283723583,0.199176157,0.031941032,0,0
28.96364689,-7.6448,50.85,-44.9129,0.336532579,0.526058508,28.04724409,4.435124647,2.597287679,0.833479789,0.633567663,1
-14.11365897,20.6777,123.95,-97.7387,-0.001888304,-1.003495159,30.05,1.799757012,-0.210644818,0.056956116,0,1
23.77199668,29.4523,-79.57,2992.2875,0.593869094,-3.685057481,318.5,3.969145997,-0.210097431,0.349811676,0.598870056,0
34.7331798,19.7925,47.05,-31.7615,0.29749286,-0.046079461,21.88510321,3.225040312,0.666982383,0.725859633,0,0
3.960645911,55.6696,111.26,541.5281,0.423690478,-1.069475118,95.83333333,2.830640483,0.199582754,0.083980583,0.440776699,1
-0.650733489,24.7464,39.97,31.5989,0.177964108,125.687948,15.92307692,1.073361026,0.207850765,0.156334232,0.232704403,0
-6.973524226,-16.9532,-481.39,-1233.0278,-0.198123631,-9.148574675,-12.15354767,3.1690259,-0.477120286,0.062301046,0,0
3.412119441,8.2984,186.16,298.9567,0.441829862,23.01521546,239.3164557,25.02488368,2.142528835,0.941203491,0.949012402,0
-33.07767679,48.3124,69.35,-79.6073,-0.221190209,-0.880694931,-50.67741935,17.82917313,1.624237869,0.961391802,0,0
7.124544084,155.7375,382.11,1625.4308,1.070121213,7.662025199,8.02739726,1.757214633,-0.153710913,0.14775359,0,0
7.29741217,72.6352,-85.55,68.645,0.745953886,-1.002006125,181.8604651,2.911034561,-0.408301506,0.119252874,0.527777778,0
-25.41583381,-11.0574,-79.43,-382.0145,-0.177951396,-2.752709814,33.84615385,0.957057472,0.030969845,0,0.746976744,1
13.13513459,2.1211,-0.7,-14.1126,-0.031321179,-0.094630058,19.26470588,1.490238004,0.10544081,0.119232526,0.074006396,0
17.29449229,1.4974,132.53,347.0884,-0.506124006,-3.01037279,62.82527881,1.433120624,0.008911576,0.136487716,0.184713376,1
-6.130327393,5.4341,-645.1,-676.3682,0.019894748,4.465519822,-5.333333333,0.669428859,-0.250983478,0,0,0
56.23216795,-26.6248,82.56,54.4965,-0.220699357,0.350913041,17.68965517,1.223692909,0.06536788,0.240634006,0.059558117,0
5.750620187,389.2432,6.04,137.455,0.012371115,-0.675344557,15.16666667,2.079941756,-0.082573212,0.406779661,0.008703619,0
1.34975784,-14.6473,-102.05,-76.8735,0.214564668,-1.014073788,111.5273775,1.706282353,-0.332813398,0.078322385,0.936836786,0
30.01836152,8.4752,231.17,-32.2178,0.29803979,3.590478605,23.70175439,4.934068351,1.357962101,0.949591281,0.290190736,1
1.67105289,12.7734,351.79,108.1177,0.246325574,-4.979106464,55.08823529,4.154337632,1.462776282,0.882216015,0.804469274,1
-34.5,-31.9053,47.19,-83.7561,-0.148524015,15.32643647,30.26086957,1.477915747,-0.012298959,0.077218225,0.101678657,0
-42.6936152,84.0802,152.48,2058.664,-0.209835766,-1.706766762,1.748201439,4.082800872,0.549415515,0.849472235,0,0
-58.19308497,55.796,104,749.4724,-0.610109462,-1.016431167,77.43589744,1.965694655,-0.020086527,0.342748506,0.585551331,1
-45.72066753,-70.459,82.98,-1980.5281,-0.305124379,-0.81992478,0,0,-1,0,0,0
14.23172769,-21.0336,28.42,-21.8641,0.231535004,0.875439307,31.07142857,7.04564282,-0.275682328,0.754114713,0.151122195,1
4.742414301,3.6145,4.46,5.3649,0.171762677,0.066886652,21.49714286,4.434721119,0.252290524,0.390689183,0.170241899,1
